"id","course_name","created_at","parent_id","description"
"20c3a01e-3e4c-4f13-b88a-529f61a2d30a","Grade 9","2020-12-05T07:13:59.000Z",,"course"
"05062366-73c6-4fcc-afca-50814baa7466","URDU","2021-02-01T01:33:41.000Z","20c3a01e-3e4c-4f13-b88a-529f61a2d30a","SUB"
"15f669e7-bf12-4545-8fe2-37a4bbb09c68","SOCIAL SCIENCE","2020-12-06T00:58:33.000Z","20c3a01e-3e4c-4f13-b88a-529f61a2d30a","sub"
"1d403cda-b0ff-45ab-aa61-6ca8b2aa8c15","PHYSICS","2021-08-16T05:03:16.000Z","20c3a01e-3e4c-4f13-b88a-529f61a2d30a","CHAPTER"
"27dbad3a-5579-491a-954a-f7865c7b31dd","TAMIL","2020-12-06T00:59:09.000Z","20c3a01e-3e4c-4f13-b88a-529f61a2d30a","sub"
"4ac44131-a256-4001-b483-49e32c20297b","MATHEMATICS","2020-12-06T00:47:39.000Z","20c3a01e-3e4c-4f13-b88a-529f61a2d30a","SUB"
"59b3711d-c5b2-400f-b24b-24916123ce62","COMPUTER SCIENCE","2021-08-10T04:17:46.000Z","20c3a01e-3e4c-4f13-b88a-529f61a2d30a","SUB"
"5b603881-789d-4d22-a65a-2d7a02a5cb58","CHEMISTRY","2021-08-16T05:07:10.000Z","20c3a01e-3e4c-4f13-b88a-529f61a2d30a","CHAPTER"
"9bfc09f9-c4a4-4742-86b5-97873890e715","CH14 - Stucture of the atom","2020-12-10T01:28:50.000Z","20c3a01e-3e4c-4f13-b88a-529f61a2d30a","Chapter"
"c314b990-3b74-4faf-b877-3069754044b0","KANNADA","2021-08-19T02:30:20.000Z","20c3a01e-3e4c-4f13-b88a-529f61a2d30a","SUBJECT"
"e7dd582f-89d4-4b0c-b757-0452f2be634c","SCIENCE","2020-12-06T00:56:59.000Z","20c3a01e-3e4c-4f13-b88a-529f61a2d30a","sub"
"e93f7fbc-30bc-453e-b752-25c0f4b73a97","BIOLOGY","2021-08-16T05:07:42.000Z","20c3a01e-3e4c-4f13-b88a-529f61a2d30a","CHAPTER"
"f344ada6-8f43-41b5-b636-32b00f06f225","HINDI","2020-12-06T00:59:32.000Z","20c3a01e-3e4c-4f13-b88a-529f61a2d30a","sub"
"fe2cdd5a-004b-4aa6-be1d-63aeb76c2833","ENGLISH","2020-12-06T00:58:54.000Z","20c3a01e-3e4c-4f13-b88a-529f61a2d30a","sub"
"0be03ce0-dd5a-473c-8876-ab99a58cc465","CH12-Physical Features Of India","2020-12-08T06:15:18.000Z","15f669e7-bf12-4545-8fe2-37a4bbb09c68","CHAPTER"
"0d532c70-78bc-4dbe-8567-f39c419c2693","CH13-Poverty As A Challenge","2020-12-08T06:17:29.000Z","15f669e7-bf12-4545-8fe2-37a4bbb09c68","CHAPTER"
"155a951e-091a-404d-a11a-a367d0dc682b","CH14-India Size And Location","2020-12-08T06:19:03.000Z","15f669e7-bf12-4545-8fe2-37a4bbb09c68","CHAPTER"
"1a4c660d-d1f5-44b6-8c2d-96bc78cc6edd","CH4-Forset Soceity And Colonailism","2020-12-08T05:55:11.000Z","15f669e7-bf12-4545-8fe2-37a4bbb09c68","CHAPTER"
"2ee978e6-4862-4e8e-8376-cfa3eac3a7b0","CH15-Food Security In India","2020-12-08T06:23:01.000Z","15f669e7-bf12-4545-8fe2-37a4bbb09c68","CHAPTER"
"3177bd93-866c-490d-a090-47cd0edd4f56","CH9-Natural Vegetation And Wildlife","2020-12-08T06:09:10.000Z","15f669e7-bf12-4545-8fe2-37a4bbb09c68","CHAPTER"
"3493fa8a-9e2e-4de2-8459-27cf7b46112f","CH23-Democracy In The Contemporary World","2020-12-08T07:35:35.000Z","15f669e7-bf12-4545-8fe2-37a4bbb09c68","CHAPTER"
"3faab599-257a-432f-a3f2-acabcb487d09","CH20-Electoral Politics","2020-12-08T07:23:52.000Z","15f669e7-bf12-4545-8fe2-37a4bbb09c68","CHAPTER"
"6bdac025-63bd-4ca5-89a6-33b2a388c7ac","CH1-History And Sport- The Story Of Cricket","2020-12-08T05:47:56.000Z","15f669e7-bf12-4545-8fe2-37a4bbb09c68","CHAPTER"
"8b49a945-c283-4e2a-9633-f0cd6fe52c77","CH7-The French Revolution","2020-12-08T06:05:07.000Z","15f669e7-bf12-4545-8fe2-37a4bbb09c68","CHAPTER"
"90e7e57e-8d43-4463-bb42-0353eedf0583","CH5-Nazism And The Rise Of Hilter","2020-12-08T05:57:42.000Z","15f669e7-bf12-4545-8fe2-37a4bbb09c68","CHAPTER"
"9e7d4eee-f7c9-42a5-b810-f6cdf53ea79d","CH6-Sociialism In Europe And The Russian Revolution","2020-12-08T06:02:50.000Z","15f669e7-bf12-4545-8fe2-37a4bbb09c68","CHAPTER"
"b354f4e2-4027-4827-8b0c-668c9710a0ae","CH21-Constitutional Design","2020-12-08T07:25:22.000Z","15f669e7-bf12-4545-8fe2-37a4bbb09c68","CHAPTER"
"b7a5aa75-a8af-4aff-9806-29c777155978","CH24-Clothing A Social History","2020-12-08T07:39:17.000Z","15f669e7-bf12-4545-8fe2-37a4bbb09c68","CHAPTER"
"bdf3c8d3-6795-4f57-83ee-097ef352988e","CH8-Population","2020-12-08T06:06:46.000Z","15f669e7-bf12-4545-8fe2-37a4bbb09c68","CHAPTER"
"c9b1cc44-2227-4818-986f-fbae4ec69dc5","CH22-What Is Democracy Why Democracy","2020-12-08T07:32:02.000Z","15f669e7-bf12-4545-8fe2-37a4bbb09c68","CHAPTER"
"d49d0b17-0593-4148-bf43-aae096dfd84d","CH2-Peasants And Farmers","2020-12-08T05:51:46.000Z","15f669e7-bf12-4545-8fe2-37a4bbb09c68","CHAPTER"
"d8c26cfe-1c68-4ea1-98d6-51ef9645cfee","CH16-Democratic Rights","2020-12-08T06:24:23.000Z","15f669e7-bf12-4545-8fe2-37a4bbb09c68","CHAPTER"
"dbdb1c7b-22d0-4bfa-8069-cb21e774ecbe","CH10-Climate","2020-12-08T06:11:22.000Z","15f669e7-bf12-4545-8fe2-37a4bbb09c68","CHAPTER"
"de934c10-b47e-45d4-8f9b-f09527d0d50c","CH11-Drainage","2020-12-08T06:13:09.000Z","15f669e7-bf12-4545-8fe2-37a4bbb09c68","CHAPTER"
"e577c805-35ce-438b-8233-03220914f7c1","CH3-Pastorlists In The Modern World","2020-12-08T05:53:43.000Z","15f669e7-bf12-4545-8fe2-37a4bbb09c68","CHAPTER"
"e5ae5e03-e30a-4669-b6ea-bc6a76bfa568","CH17-People As Resources","2020-12-08T06:26:32.000Z","15f669e7-bf12-4545-8fe2-37a4bbb09c68","CHAPTER"
"ead051e6-f0f8-4793-a178-c71e65033d97","CH19-Working Of Institutions","2020-12-08T06:29:55.000Z","15f669e7-bf12-4545-8fe2-37a4bbb09c68","CHAPTER"
"f1c26847-9783-44ab-83c1-9394e771ab69","CH18-The Story Of Village Palampur","2020-12-08T06:27:51.000Z","15f669e7-bf12-4545-8fe2-37a4bbb09c68","CHAPTER"
"27fa1cd9-d4f2-4dbb-b4fc-8defe41ca6d7","Physical Features Of India","2020-12-08T06:16:06.000Z","0be03ce0-dd5a-473c-8876-ab99a58cc465","TOPIC"
"57aa1a1f-7fc6-4dba-b130-b9f2f3eb9a66","Poverty As A Challenge","2020-12-08T06:18:12.000Z","0d532c70-78bc-4dbe-8567-f39c419c2693","TOPIC"
"ea5b8479-418c-409c-8d0a-1b96ad8aac9a","India Size And Location","2020-12-08T06:19:46.000Z","155a951e-091a-404d-a11a-a367d0dc682b","TOPIC"
"d5e3dfe4-ac71-4c87-999a-8598d0c22dfd","Forset Soceity And Colonailism","2020-12-08T05:56:11.000Z","1a4c660d-d1f5-44b6-8c2d-96bc78cc6edd","TOPIC"
